Date;Session Title;Player Name;Split Name;Tags;Split Start Time;Split End Time;Duration;Distance (km);Sprint Distance (m);Sprints;Power Plays;Accelerations;Decelerations;Energy (kcal);Impacts;Top Speed (km/h);Distance Per Min (m/min);Power Score (w/kg);Decelerations Per Min;Accelerations Per Min;Player Load;Sprint Distance Per Min (m/min);Work Ratio;Distance in Speed Zone 1  (km);Distance in Speed Zone 2  (km);Distance in Speed Zone 3  (km);Distance in Speed Zone 4  (km);Distance in Speed Zone 5  (km);Time in Speed Zone 1 (secs);Time in Speed Zone 2 (secs);Time in Speed Zone 3 (secs);Time in Speed Zone 4 (secs);Time in Speed Zone 5 (secs);Impact Zones: 3 - 5 G (Impacts);Impact Zones: 5 - 10 G (Impacts);Impact Zones: 10 - 15 G (Impacts);Impact Zones: 15 - 20 G (Impacts);Impact Zones: > 20 G (Impacts);Power Play Duration Zones: 0 - 2,5 s (Power Plays);Power Play Duration Zones: 2,5 - 5 s (Power Plays);Power Play Duration Zones: 5 - 7,5 s (Power Plays);Power Play Duration Zones: 7,5 - 10 s (Power Plays);Power Play Duration Zones: > 10 s (Power Plays);Distance in Deceleration Zones: 0 - 1 m/s/s  (km);Distance in Deceleration Zones: 1 - 2 m/s/s  (km);Distance in Deceleration Zones: 2 - 3 m/s/s  (km);Distance in Deceleration Zones: 3 - 4 m/s/s  (km);Distance in Deceleration Zones: > 4 m/s/s  (km);Time in Deceleration Zones: 0 - 1 m/s/s (secs);Time in Deceleration Zones: 1 - 2 m/s/s (secs);Time in Deceleration Zones: 2 - 3 m/s/s (secs);Time in Deceleration Zones: 3 - 4 m/s/s (secs);Time in Deceleration Zones: > 4 m/s/s (secs);Distance in Acceleration Zones: 0 - 1 m/s/s  (km);Distance in Acceleration Zones: 1 - 2 m/s/s  (km);Distance in Acceleration Zones: 2 - 3 m/s/s  (km);Distance in Acceleration Zones: 3 - 4 m/s/s  (km);Distance in Acceleration Zones: > 4 m/s/s  (km);Time in Acceleration Zones: 0 - 1 m/s/s (secs);Time in Acceleration Zones: 1 - 2 m/s/s (secs);Time in Acceleration Zones: 2 - 3 m/s/s (secs);Time in Acceleration Zones: 3 - 4 m/s/s (secs);Time in Acceleration Zones: > 4 m/s/s (secs);Distance in Power Zone: 0 - 5 w/kg  (km);Distance in Power Zone: 5 - 10 w/kg  (km);Distance in Power Zone: 10 - 15 w/kg  (km);Distance in Power Zone: 15 - 20 w/kg  (km);Distance in Power Zone: 20 - 25 w/kg  (km);Distance in Power Zone: 25 - 30 w/kg  (km);Distance in Power Zone: 30 - 35 w/kg  (km);Distance in Power Zone: 35 - 40 w/kg  (km);Distance in Power Zone: 40 - 45 w/kg  (km);Distance in Power Zone: 45 - 50 w/kg  (km);Distance in Power Zone: > 50 w/kg  (km);Time in Power Zone: 0 - 5 w/kg (secs);Time in Power Zone: 5 - 10 w/kg (secs);Time in Power Zone: 10 - 15 w/kg (secs);Time in Power Zone: 15 - 20 w/kg (secs);Time in Power Zone: 20 - 25 w/kg (secs);Time in Power Zone: 25 - 30 w/kg (secs);Time in Power Zone: 30 - 35 w/kg (secs);Time in Power Zone: 35 - 40 w/kg (secs);Time in Power Zone: 40 - 45 w/kg (secs);Time in Power Zone: 45 - 50 w/kg (secs);Time in Power Zone: > 50 w/kg (secs);Time in HR Load Zone 0% - 60% Max HR(secs);Time in HR Load Zone 60% - 75% Max HR (secs);Time in HR Load Zone 75% - 85% Max HR (secs);Time in HR Load Zone 85% - 96% Max HR (secs);Time in HR Load Zone 96% - 100% Max HR (secs);Accelerations Zone Count: 0 - 1 m/s/s;Accelerations Zone Count: 1 - 2 m/s/s;Accelerations Zone Count: 2 - 3 m/s/s;Accelerations Zone Count: 3 - 4 m/s/s;Accelerations Zone Count: > 4 m/s/s;Deceleration Zone Count: 0 - 1 m/s/s;Deceleration Zone Count: 1 - 2 m/s/s;Deceleration Zone Count: 2 - 3 m/s/s;Deceleration Zone Count: 3 - 4 m/s/s;Deceleration Zone Count: > 4 m/s/s
45340;Jg OF 9 Audax Rio 1x2 Nov Iguacu;Igor Amaral;all; game; 45340,883709491;45340,98659375;"8889";10,4042;404,555;11;34;60;55;1577,3819;2;30,6402;70,2273;5,3223;0,3712;0,405;423,4935;2,7307;31,293;"6,2583";"2,7092";"1,0321";"0,338";"0,0666";"7693,8";"898,1";"232,9";"55,5";"8,9";"71";"2";"0";"0";"0";"0";"15";"13";"3";"3";"4,6239";"0,6499";"0,1435";"0,0468";"0,0259";"4072,8";"309,5";"54,4";"15";"7,4";"4,0989";"0,6252";"0,1465";"0,037";"0,0066";"4011,5";"330,9";"65,3";"18,5";"3,9";"2,3679";"3,9309";"1,7398";"1,1118";"0,5141";"0,289";"0,1751";"0,0821";"0,0652";"0,0435";"0,0847";"5288,5";"2383";"607,5";"313,4";"129,7";"66,7";"37,9";"18,8";"14,6";"9,6";"19,5";"0";"0";"0";"0";"0";"0";"244";"110";"43";"17";"0";"229";"96";"28";"27"
45343;Cop  Brasil Audax 0x0 Portuguesa;Igor Amaral;all; game; 45343,801972222;45343,897737269;"8274";10,5772;335,22;11;37;73;64;1604,2571;2;29,1762;76,7018;5,8175;0,4641;0,5294;404,5117;2,4309;34,2579;"6,6563";"2,588";"0,9977";"0,269";"0,0662";"7130,4";"864,9";"226";"43,8";"8,9";"58";"2";"0";"0";"0";"0";"23";"11";"2";"1";"4,6914";"0,6214";"0,1635";"0,0609";"0,0293";"3715,5";"296";"56,9";"19";"8,1";"4,2135";"0,5862";"0,1512";"0,0511";"0,0087";"3790,2";"293,9";"66,7";"23,2";"4,5";"2,4093";"4,3117";"1,684";"1,0255";"0,443";"0,2585";"0,1526";"0,0795";"0,0523";"0,0394";"0,1214";"4491,1";"2627,9";"591,3";"286,2";"113,8";"60,7";"34,9";"18,1";"12,5";"9,7";"27,8";"0";"0";"0";"0";"0";"0";"208";"109";"55";"18";"0";"219";"82";"40";"24"
45346;Jg Of 10 Audax Rio 2x0 Botafogo;Igor Amaral;all; game; 45346,658108796;45346,75371875;"8261";10,4498;380,079;12;43;64;61;1584,6019;3;30,5122;75,8975;5,7684;0,443;0,4648;396,4627;2,7605;33,9778;"6,6765";"2,4064";"0,9868";"0,3005";"0,0796";"7173,6";"806,3";"220,8";"49,5";"10,5";"80";"3";"0";"0";"0";"0";"24";"17";"1";"1";"4,5382";"0,6658";"0,1573";"0,0539";"0,0282";"3541,6";"297,7";"55,2";"16,3";"8,2";"4,2017";"0,5872";"0,1658";"0,0427";"0,0089";"3957,2";"294,5";"67,2";"18,2";"4,6";"2,365";"4,3451";"1,5246";"1,0027";"0,4901";"0,2509";"0,1599";"0,0942";"0,0705";"0,035";"0,1119";"4471,6";"2678,6";"541,4";"283,2";"122,6";"57,7";"35,2";"20,8";"15,5";"8,6";"25,5";"0";"0";"0";"0";"0";"0";"201";"113";"46";"18";"0";"209";"88";"34";"27"
45327;Treino Tecnico G2 05-02-24;Marcos Arthur;all; training; 45327,690304398;45327,734104167;"3784";2,6497;1,664;0;2;56;54;444,3839;0;19,1922;42,0148;3,4185;0,8562;0,8879;151,8351;0,0264;13,411;"1,8617";"0,6784";"0,108";"0,0017";"0";"3518,7";"240";"25,2";"0,3";"0";"17";"0";"0";"0";"0";"0";"2";"0";"0";"0";"0,9931";"0,2866";"0,1029";"0,0394";"0,0095";"1491,3";"172,2";"50,3";"16,1";"3,1";"0,8764";"0,2236";"0,09";"0,0243";"0,0039";"1808,5";"165,4";"58,2";"16,2";"2,9";"1,1983";"0,6294";"0,4285";"0,1916";"0,0857";"0,0458";"0,0218";"0,0184";"0,0116";"0,0042";"0,0143";"3084,5";"389,1";"170";"67,5";"31,4";"16,9";"7,8";"6,2";"4,4";"1,4";"5";"0";"0";"0";"0";"0";"0";"66";"96";"43";"13";"0";"71";"84";"44";"10"
45346;Jg Of 10 Audax Rio 2x0 Botafogo;Marcos Arthur;all; game; 45346,660431713;45346,754335648;"8113";10,1523;310,648;10;35;32;66;1586,8772;0;31,2243;75,0816;5,6868;0,4881;0,2367;433,7071;2,2974;32,7885;"5,6684";"3,3113";"0,8619";"0,2538";"0,0569";"6700";"1167,9";"195,7";"42,3";"7,3";"97";"0";"0";"0";"0";"0";"19";"13";"3";"0";"4,2024";"0,6982";"0,1821";"0,0543";"0,0159";"3251,3";"321,8";"69,3";"18,5";"5,1";"4,1969";"0,6414";"0,135";"0,0224";"0,0038";"4054,3";"320,4";"59,8";"10,7";"2";"2,1976";"3,7234";"2,179";"1,0213";"0,4224";"0,2583";"0,1394";"0,0721";"0,0438";"0,0288";"0,0662";"4508,5";"2247";"810,4";"297,9";"108,9";"61,4";"32";"16,2";"9,7";"6,7";"14,5";"0";"0";"0";"0";"0";"0";"288";"127";"24";"8";"0";"245";"130";"42";"24"
45320;Jg Of 4 Audax Rio 0x1 Boa Vista;Matheus Carioca;all; game; 45320,850375;45320,935141204;"7324";9,1722;379,591;13;31;60;65;1048,289;6;30,5522;75,1408;5,7048;0,5325;0,4915;391,4689;3,1097;28,6576;"5,3326";"2,591";"0,869";"0,3177";"0,0619";"6175,9";"894,7";"192,6";"52,4";"8,1";"178";"7";"0";"0";"0";"0";"17";"4";"8";"2";"3,9849";"0,553";"0,1415";"0,0528";"0,0312";"3118,3";"255,9";"53,8";"16,4";"8,7";"3,6886";"0,5443";"0,13";"0,0344";"0,0115";"3513,1";"277";"57,8";"17,3";"5,4";"2,5314";"2,9613";"1,685";"0,8703";"0,4441";"0,2796";"0,1388";"0,0866";"0,0539";"0,04";"0,0812";"4376,9";"1826,6";"608,6";"250,5";"109,3";"61,6";"30,8";"18,7";"11,9";"9";"19,8";"0";"0";"0";"0";"0";"0";"194";"102";"43";"17";"0";"187";"90";"40";"25"
45323;Jg Of 5 V Redonda 2x0 Audax Rio;Matheus Carioca;all; game; 45323,789517361;45323,881216435;"7923";10,8591;685,042;19;59;82;80;1276,2156;3;31,6403;82,2348;6,4189;0,6058;0,621;473,0567;5,1877;31,6521;"5,9231";"2,9947";"1,2563";"0,461";"0,2241";"6510,9";"1027,4";"279,4";"75,6";"29,4";"222";"3";"0";"0";"0";"0";"32";"19";"3";"5";"4,5189";"0,7918";"0,229";"0,072";"0,0328";"3478,7";"351,4";"80,7";"22,7";"8,8";"4,1857";"0,7589";"0,2119";"0,0451";"0,0129";"3486,9";"373,4";"90,9";"22,4";"6,8";"2,8085";"3,2178";"1,9545";"1,1327";"0,6185";"0,3523";"0,2594";"0,1839";"0,1006";"0,0729";"0,1581";"4517,9";"1982,7";"712";"324,7";"149,8";"78,1";"51,2";"35,7";"20,9";"15,4";"34,3";"0";"0";"0";"0";"0";"0";"241";"136";"51";"31";"0";"269";"109";"53";"27"
45320;Jg Of 4 Audax Rio 0x1 Boa Vista;Cicero Acacio;all; game; 45320,851045139;45320,947443287;"8329";12,0427;1223,459;36;91;88;130;1376,3732;9;32,4083;86,7528;6,9945;0,9365;0,6339;508,7313;8,8135;35,6538;"5,5601";"3,6257";"1,6336";"0,7909";"0,4325";"6557,4";"1223,5";"362,6";"129,5";"55,7";"208";"10";"0";"0";"0";"0";"47";"26";"8";"10";"4,62";"0,9635";"0,3419";"0,1175";"0,064";"3392,1";"380,4";"111,1";"35";"16,7";"4,613";"0,9536";"0,2864";"0,0635";"0,0193";"3845,1";"398,6";"111,7";"28,7";"9,3";"2,4177";"3,2561";"2,2835";"1,4515";"0,8403";"0,5555";"0,4079";"0,2452";"0,1715";"0,1082";"0,3053";"4563,5";"1988,1";"811,3";"406,8";"201,8";"119,2";"77,2";"46,2";"32,9";"21,1";"60,6";"0";"0";"0";"0";"0";"0";"226";"178";"56";"32";"0";"213";"133";"83";"47"
45323;Jg Of 5 V Redonda 2x0 Audax Rio;Cicero Acacio;all; game; 45323,789586806;45323,864357639;"6460";10,5149;1306,308;41;92;100;138;1244,3336;2;29,8322;97,6617;8,1406;1,2817;0,9288;442,7207;12,1329;39,9554;"4,4671";"3,0908";"1,6507";"0,8861";"0,4202";"4854,3";"1043,6";"361,8";"144,8";"55,7";"199";"2";"0";"0";"0";"0";"43";"29";"10";"10";"3,8661";"0,9338";"0,3308";"0,1435";"0,0756";"2557,6";"352,1";"103,6";"40,9";"21";"3,8254";"0,9354";"0,3037";"0,0757";"0,0247";"2852,9";"373";"114,3";"32,7";"12,1";"1,7958";"2,7086";"1,945";"1,2799";"0,8412";"0,5934";"0,4675";"0,2794";"0,1767";"0,1274";"0,2998";"3161";"1655,6";"700,8";"358,4";"196,2";"121,9";"89";"52,8";"35,1";"25,5";"63,9";"0";"0";"0";"0";"0";"0";"223";"151";"61";"39";"0";"204";"139";"73";"65"
45326;Jogo Of 6 Audax Rio 0x1 Bangu;Cicero Acacio;all; game; 45326,88824537;45326,955775463;"5835";8,406;895,157;27;65;65;78;969,9437;4;31,7443;86,4374;7,0265;0,8021;0,6684;362,993;9,2047;35,0501;"3,7761";"2,4254";"1,3094";"0,6574";"0,2377";"4592,2";"816";"287,7";"107,8";"30,8";"154";"4";"0";"0";"0";"0";"30";"21";"9";"5";"3,2183";"0,6911";"0,2313";"0,0896";"0,0429";"2491,7";"270,4";"72,7";"26";"10,8";"3,165";"0,6942";"0,2088";"0,0538";"0,0111";"2579";"279,1";"77";"22,2";"5,6";"1,6002";"2,2458";"1,5182";"1,0291";"0,682";"0,4372";"0,2685";"0,1969";"0,1211";"0,0881";"0,2188";"3212,8";"1373";"539,7";"285";"157,8";"89,3";"51,1";"37,1";"24,8";"18,3";"45,6";"0";"0";"0";"0";"0";"0";"178";"100";"42";"23";"0";"170";"99";"45";"33"
45328;Treino Tecnico 06-02-24;Cicero Acacio;all; training; 45328,70697338;45328,771608796;"5585";5,2578;252,987;4;49;99;104;645,4325;2;27,3202;56,4849;4,8847;1,1173;1,0636;287,6381;2,7179;19,7618;"2,5153";"1,567";"0,9225";"0,2049";"0,0481";"4813,6";"524,3";"205,4";"34,7";"6,5";"223";"2";"0";"0";"0";"0";"37";"10";"2";"0";"1,7696";"0,5848";"0,2407";"0,0951";"0,0401";"2288,4";"246,3";"83,7";"29,9";"11,1";"1,7075";"0,5257";"0,2139";"0,0608";"0,0195";"2546,5";"244,8";"93,5";"30";"10,3";"1,4685";"1,0217";"0,86";"0,7504";"0,4677";"0,2042";"0,1519";"0,0963";"0,0676";"0,0504";"0,119";"4127,8";"637,2";"312,4";"212,9";"118";"52,3";"37,7";"25,3";"17,1";"12,7";"31,1";"0";"0";"0";"0";"0";"0";"112";"108";"65";"34";"0";"92";"124";"62";"42"
45330;Jogo Of 7 Vasco 1x0 Audax Rio;Cicero Acacio;all; game; 45330,836;45330,935711806;"8615";12,3989;903,184;29;79;75;126;1396,0675;2;31,8403;86,3533;6,862;0,8775;0,5223;524,2752;6,2903;36,2345;"6,0748";"3,8596";"1,5613";"0,6311";"0,2721";"6808,9";"1319,1";"348,4";"103,3";"35,3";"165";"2";"0";"0";"0";"0";"43";"25";"7";"4";"4,7212";"0,977";"0,3348";"0,127";"0,052";"3674,5";"404,9";"110,9";"37,8";"14,1";"4,8647";"1,0222";"0,2394";"0,0554";"0,0051";"3799,6";"448,4";"99,2";"22,8";"2,8";"2,5688";"3,625";"2,4138";"1,5091";"0,8014";"0,5186";"0,3474";"0,2082";"0,1221";"0,0879";"0,1966";"4600,9";"2198,6";"876,3";"434,6";"198";"116,1";"68,7";"41,7";"24,4";"17";"38,7";"8615,1";"0";"0";"0";"0";"0";"316";"177";"59";"16";"0";"254";"174";"74";"52"
45333;Treino Tecnico 11-02-24;Cicero Acacio;all; training; 45333,423732639;45333,478943287;"4770";5,274;619,969;23;58;89;68;641,1867;0;29,6242;66,3397;5,6809;0,8553;1,1195;257,4251;7,7984;21,236;"2,7619";"1,1787";"0,7134";"0,4116";"0,2084";"4121";"398,6";"156,3";"66,6";"27,7";"119";"0";"0";"0";"0";"0";"36";"20";"2";"0";"1,8369";"0,5127";"0,2465";"0,0765";"0,0413";"1908,5";"220,8";"78,6";"20";"10,6";"1,8284";"0,4525";"0,1884";"0,0706";"0,0202";"2214";"204,5";"72,9";"30,6";"9,7";"1,5719";"1,1799";"0,6943";"0,518";"0,354";"0,2506";"0,1933";"0,1203";"0,0905";"0,0663";"0,2349";"3334,5";"752,9";"253,9";"147";"83,8";"53,8";"36,2";"24,3";"18,1";"13,9";"51,8";"0";"0";"0";"0";"0";"0";"92";"61";"54";"35";"0";"91";"98";"37";"31"
45334;Treino Tecnico 12-02-24;Cicero Acacio;all; training; 45334,70343287;45334,75697338;"4626";4,1099;261,354;6;37;61;57;487,3251;1;29,3602;53,3067;4,4524;0,7393;0,7912;198,0925;3,3898;18,6299;"2,1964";"1,0769";"0,5753";"0,1982";"0,0631";"4092,9";"365,8";"126,1";"32,7";"8,4";"70";"1";"0";"0";"0";"0";"26";"10";"1";"0";"1,4628";"0,4074";"0,1735";"0,0595";"0,0198";"1749,6";"182,7";"59,5";"17,5";"6";"1,4208";"0,3942";"0,1203";"0,042";"0,0098";"2350,2";"183,9";"50,7";"20,5";"5,3";"1,2086";"0,9866";"0,6359";"0,4189";"0,2948";"0,1793";"0,1183";"0,0799";"0,0498";"0,0429";"0,0948";"3451,6";"613,5";"235,7";"121,4";"71,6";"42,5";"28,3";"18,2";"11";"9,6";"22,5";"0";"0";"0";"0";"0";"0";"100";"61";"41";"20";"0";"88";"80";"33";"24"
45335;Treino Tecnico 13-02-24;Cicero Acacio;all; training; 45335,690027778;45335,750516204;"5226";4,6538;238,981;6;33;54;58;542,2295;4;26,9602;53,4301;4,3852;0,6659;0,62;216,6878;2,7438;16,7512;"2,7419";"1,0671";"0,6057";"0,2028";"0,0362";"4689,9";"363,5";"134,4";"33,1";"5";"124";"4";"0";"0";"0";"0";"25";"6";"2";"0";"1,7104";"0,413";"0,1523";"0,0602";"0,0399";"2047,5";"183,9";"50,1";"17,3";"10,6";"1,7141";"0,373";"0,1367";"0,0385";"0,0156";"2662,7";"176,5";"54,2";"16";"7,1";"1,5894";"1,1406";"0,6567";"0,4584";"0,2812";"0,1708";"0,0936";"0,0534";"0,0453";"0,038";"0,1264";"3923";"737,6";"243,3";"131,2";"68,5";"38,7";"21,3";"12,8";"10,4";"9,2";"29,9";"0";"0";"0";"0";"0";"0";"95";"59";"30";"24";"0";"81";"71";"25";"33"
45340;Jg OF 9 Audax Rio 1x2 Nov Iguacu;Cicero Acacio;all; game; 45340,887888889;45340,980047454;"7963";12,6138;1376,049;42;118;102;154;1469,8623;9;31,6243;95,0433;7,8018;1,1604;0,7686;542,0659;10,3683;38,0634;"4,6978";"3,9625";"2,5775";"1,007";"0,369";"5872,1";"1308,2";"569";"164,5";"48,7";"276";"9";"0";"0";"0";"0";"58";"28";"16";"16";"4,6095";"1,0294";"0,3895";"0,1566";"0,0974";"3326,6";"378,5";"118,9";"44,4";"25,9";"4,7585";"1,177";"0,314";"0,0696";"0,0122";"3482";"435,8";"114,4";"29,1";"6,9";"2,0865";"2,657";"2,4368";"1,9933";"1,1896";"0,7765";"0,545";"0,3021";"0,1899";"0,1464";"0,2907";"4212,6";"1626,9";"850,6";"540";"273,8";"164,5";"107,9";"59,4";"38,5";"29,2";"59,1";"0";"0";"0";"0";"0";"0";"239";"182";"78";"24";"0";"193";"154";"78";"76"
45343;Cop  Brasil Audax 0x0 Portuguesa;Cicero Acacio;all; game; 45343,802803241;45343,89721412;"8157";12,9702;1134,05;32;92;95;142;1481,3729;7;31,3763;95,4042;7,682;1,0445;0,6988;543,5172;8,3417;40,1079;"5,3939";"4,2991";"2,1431";"0,8828";"0,2512";"6066,6";"1437,9";"474,7";"144,2";"33,6";"239";"7";"0";"0";"0";"0";"42";"30";"9";"11";"4,9698";"0,9855";"0,3442";"0,1328";"0,0827";"3468,6";"376,2";"112";"37,2";"22";"5,0305";"1,0494";"0,2938";"0,0689";"0,0126";"3578";"416,5";"108,9";"30,6";"7";"2,1953";"3,3054";"2,7362";"1,7937";"1,0807";"0,7149";"0,4122";"0,2235";"0,1542";"0,1038";"0,2504";"4043,3";"2014";"962,5";"494,6";"255,2";"151,1";"81,8";"47,8";"32,2";"21,3";"53,2";"0";"0";"0";"0";"0";"0";"273";"180";"67";"28";"0";"225";"165";"73";"69"
45346;Jg Of 10 Audax Rio 2x0 Botafogo;Cicero Acacio;all; game; 45346,659842593;45346,739340278;"6869";10,8476;805,969;25;94;94;116;1245,2445;2;30,3042;94,7529;7,6754;1,0132;0,8211;442,5418;7,0401;41,0526;"4,0952";"3,699";"2,2475";"0,6265";"0,1794";"5015,4";"1231,6";"493,8";"103,8";"23,9";"144";"2";"0";"0";"0";"0";"52";"24";"12";"6";"4,1118";"0,8934";"0,3028";"0,1075";"0,055";"2571,4";"334,6";"98,9";"31,4";"14,5";"4,1336";"0,935";"0,2476";"0,0504";"0,0106";"3330,1";"362,1";"95,7";"24,6";"5,2";"1,5152";"2,6359";"2,2858";"1,8309";"1,1028";"0,5627";"0,3426";"0,2021";"0,1185";"0,0863";"0,1648";"3391,4";"1598,6";"806,5";"496,6";"254,7";"124,2";"72";"43,3";"26,7";"18,4";"36,1";"0";"0";"0";"0";"0";"0";"249";"140";"71";"23";"0";"200";"145";"68";"48"
45321;Treino Tecnico 30-01-24;Paulo Vitor;all; training; 45321,685792824;45321,75808912;"6246";5,2524;161,336;1;32;117;135;768,5995;0;25,4242;50,4556;4,3446;1,2968;1,1239;288,1416;1,5498;14,999;"3,1233";"1,2291";"0,7387";"0,1592";"0,0021";"5644,1";"411,5";"163,6";"26,9";"0,3";"161";"0";"0";"0";"0";"0";"23";"5";"4";"0";"1,8295";"0,5505";"0,2395";"0,103";"0,0499";"2473,3";"259,2";"89,1";"33,8";"15,3";"1,7173";"0,4352";"0,2325";"0,0759";"0,019";"2984,7";"244,9";"100,9";"35,9";"9,3";"2,0073";"1,055";"0,6672";"0,5894";"0,3469";"0,1778";"0,1";"0,0739";"0,0502";"0,0412";"0,1433";"4898,4";"680,4";"249,1";"168,5";"89,5";"48,1";"28,3";"21,4";"14";"11,3";"37,4";"0";"0";"0";"0";"0";"0";"90";"111";"83";"34";"0";"78";"109";"75";"60"
45324;Treino Tecnico G2 - 02-02-24;Paulo Vitor;all; training; 45324,705679398;45324,752821759;"4073";4,7088;164,538;4;37;72;60;673,9067;0;26,0962;69,3666;5,8421;0,8839;1,0606;245,3139;2,4238;26,2337;"2,481";"1,3125";"0,7508";"0,1508";"0,0138";"3435,1";"442,4";"168,5";"25,1";"1,9";"63";"0";"0";"0";"0";"0";"31";"5";"1";"0";"1,7421";"0,5438";"0,1583";"0,0562";"0,0244";"1706,3";"260,3";"58,5";"17,3";"7,6";"1,5237";"0,42";"0,1761";"0,055";"0,0093";"1675,1";"231,9";"85,8";"25,8";"4,4";"1,1896";"1,2835";"0,7679";"0,6237";"0,3252";"0,1856";"0,1063";"0,0627";"0,0465";"0,0291";"0,0886";"2587,5";"808,5";"281,5";"175,8";"84,2";"47,9";"28";"16,7";"12,5";"7,6";"22,8";"0";"0";"0";"0";"0";"0";"115";"104";"54";"18";"0";"135";"110";"37";"23"
45326;Jogo Of 6 Audax Rio 0x1 Bangu;Paulo Vitor;all; game; 45326,954197917;45326,98618287;"2763";4,3675;497,056;10;40;58;62;629,2777;2;32,7843;94,8419;8,0402;1,3464;1,2595;189,5491;10,7938;38,2558;"1,8625";"1,283";"0,725";"0,3098";"0,1873";"2103,8";"425,1";"159,7";"50,6";"24,3";"80";"2";"0";"0";"0";"0";"21";"13";"2";"4";"1,7012";"0,3689";"0,1365";"0,0567";"0,0424";"1063,4";"154,3";"44,3";"17,9";"11";"1,4999";"0,3624";"0,1348";"0,0465";"0,0181";"1233,7";"157,2";"54,5";"19,2";"8";"0,7677";"1,109";"0,7761";"0,5862";"0,3546";"0,2405";"0,1595";"0,1117";"0,0626";"0,0458";"0,1539";"1405,2";"681,1";"271,8";"161,9";"83,1";"51,9";"31,2";"22,4";"12,6";"9,8";"32,5";"0";"0";"0";"0";"0";"0";"74";"64";"34";"24";"0";"81";"51";"32";"30"
45327;Treino Tecnico G2 05-02-24;Paulo Vitor;all; training; 45327,690765046;45327,755059028;"5555";3,8431;212,248;6;13;91;91;548,0179;0;29,4402;41,5095;3,4833;0,9829;0,9829;227,6276;2,2925;12,1908;"2,5055";"0,8519";"0,2735";"0,1402";"0,0721";"5165,4";"295,6";"61,9";"22,7";"9,4";"55";"0";"0";"0";"0";"0";"7";"1";"5";"0";"1,4384";"0,4099";"0,1565";"0,0606";"0,0243";"2459,6";"224,8";"66,9";"24,3";"8,6";"1,259";"0,2979";"0,1328";"0,0454";"0,0183";"2448,7";"209";"76,1";"25,5";"11,5";"1,5729";"0,8884";"0,5233";"0,2994";"0,1523";"0,1143";"0,0918";"0,0613";"0,0439";"0,035";"0,0606";"4541,2";"566";"203,7";"96,1";"45,2";"29,5";"21,9";"14,5";"10,1";"8,8";"18";"5555";"0";"0";"0";"0";"0";"92";"91";"52";"39";"0";"70";"102";"50";"41"
45333;Treino Tecnico 11-02-24;Paulo Vitor;all; training; 45333,423731481;45333,479060185;"4780";5,9025;748,514;29;61;106;96;867,7689;1;29,2562;74,0898;6,4096;1,205;1,3305;289,2661;9,3956;25,6176;"2,9668";"1,3818";"0,8053";"0,585";"0,1635";"4018,5";"469,3";"175,7";"94,6";"22,2";"96";"1";"0";"0";"0";"0";"29";"29";"2";"1";"2,1715";"0,5741";"0,2099";"0,1049";"0,0561";"1945,8";"244";"71,3";"31,5";"16,2";"1,955";"0,5072";"0,2133";"0,0846";"0,0259";"2097";"246,5";"80,2";"35,3";"12,5";"1,4998";"1,4634";"0,8211";"0,5639";"0,4393";"0,3714";"0,2207";"0,1149";"0,0793";"0,0737";"0,2549";"3049,4";"930,8";"303,1";"161,9";"103,1";"74";"42,4";"24,4";"17,3";"15,9";"58";"0";"0";"0";"0";"0";"0";"99";"84";"65";"41";"0";"111";"81";"44";"52"
45334;Treino Tecnico 12-02-24;Paulo Vitor;all; training; 45334,703570602;45334,757099537;"4625";4,9014;337,314;10;45;93;82;714,3584;1;26,4002;63,5856;5,4538;1,0638;1,2065;249,8577;4,376;23,7129;"2,4281";"1,3629";"0,773";"0,3164";"0,0209";"3938,6";"460,8";"170,3";"52,3";"2,9";"121";"1";"0";"0";"0";"0";"34";"8";"3";"0";"1,7936";"0,5201";"0,1731";"0,0812";"0,0371";"1803,4";"225,2";"64,9";"27";"10,7";"1,6037";"0,4253";"0,1885";"0,0586";"0,0201";"2160,8";"214,5";"79,1";"29,4";"9,9";"1,1225";"1,3041";"0,7884";"0,5908";"0,3926";"0,2491";"0,1451";"0,0778";"0,0633";"0,0462";"0,1216";"3083,6";"819,2";"290,1";"166,5";"94,3";"55,9";"35,1";"20";"15,6";"12,2";"32,4";"0";"0";"0";"0";"0";"0";"112";"85";"54";"39";"0";"97";"82";"47";"35"
45335;Treino Tecnico 13-02-24;Paulo Vitor;all; training; 45335,68962037;45335,749157407;"5144";5,0361;478,567;13;44;78;75;721,5252;0;27,1282;58,7414;4,9526;0,8748;0,9098;248,0819;5,582;21,3589;"2,4975";"1,3378";"0,7222";"0,4051";"0,0735";"4457,6";"453,8";"156,2";"66,3";"10,1";"123";"0";"0";"0";"0";"0";"25";"15";"4";"0";"1,9329";"0,4784";"0,1564";"0,0646";"0,0398";"1829,9";"209,2";"51";"20,7";"10,8";"1,7137";"0,4022";"0,1723";"0,057";"0,0189";"2725,3";"198,1";"66,7";"23,5";"8,8";"1,2482";"1,2839";"0,8063";"0,496";"0,3997";"0,2789";"0,1607";"0,0993";"0,0636";"0,0538";"0,1456";"3646,2";"798,5";"289,4";"140";"92,2";"58,3";"34,3";"22,2";"14,7";"12,2";"36";"0";"0";"0";"0";"0";"0";"102";"71";"47";"31";"0";"104";"64";"39";"36"
